latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
49.867,-121.1181,308.92,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,272.97,1.55,N
49.86843,-121.15157,296.76,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,269.93,1.35,N
49.87016,-121.13973,297.43,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,271.95,1.22,N
49.87173,-121.15047,297.63,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,270.85,0.57,N
49.87372,-121.09308,300.15,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,275.69,1.05,N
49.87624,-121.08665,314.62,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,279.59,1.23,N
49.87642,-121.06431,302.0,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,279.12,0.84,N
49.87719,-121.06956,309.03,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.04,1.13,N
49.87797,-121.07487,303.15,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.12,1.13,N
49.87875,-121.0802,303.27,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,280.87,1.23,N
49.8792,-121.52287,320.22,0.39,0.37,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.36,1.47,N
49.87939,-121.10822,308.17,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,278.45,1.05,N
49.87952,-121.08549,306.99,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,279.72,1.23,N
49.87971,-121.0632,319.67,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.09,2.95,N
49.8802,-121.11371,308.48,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,277.89,1.15,N
49.88109,-121.09612,299.35,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,276.55,1.18,N
49.88188,-121.1016,300.88,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,277.68,1.05,N
49.88203,-121.07903,304.84,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.45,1.98,N
49.88223,-121.05682,342.64,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.93,2.95,N
49.88245,-121.52139,301.23,0.39,0.37,2026-08-10,1015,N,VIIRS,n,2.0NRT,280.97,1.47,N
49.88269,-121.10709,304.5,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,278.41,1.05,N
49.883,-121.06208,320.13,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.72,2.95,N
49.88438,-121.09499,301.97,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,278.96,2.29,N
49.88518,-121.10047,338.7,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.61,4.08,N
49.88552,-121.05568,354.42,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,292.6,4.43,N
49.88571,-121.51995,300.79,0.39,0.37,2026-08-10,1015,N,VIIRS,n,2.0NRT,278.75,0.41,N
49.88598,-121.10596,323.97,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.25,4.08,N
49.8863,-121.06097,339.88,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,291.42,4.43,N
49.88652,-121.52557,313.71,0.39,0.37,2026-08-10,1015,N,VIIRS,n,2.0NRT,279.91,1.18,N
49.88707,-121.06621,297.73,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.16,1.14,N
49.88767,-121.09387,334.46,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.98,2.29,N
49.88797,-121.16694,299.34,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,271.4,0.85,N
49.88847,-121.09932,339.98,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.6,4.08,N
49.88876,-121.17233,310.15,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,272.06,0.85,N
49.88881,-121.0545,322.92,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.39,4.43,N
49.88959,-121.0598,326.68,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,287.28,4.43,N
49.89017,-121.08736,323.62,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.02,2.14,N
49.89127,-121.16586,302.72,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,272.4,0.85,N
49.89131,-121.04803,299.74,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.47,0.59,N
49.89209,-121.0533,310.27,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.22,1.55,N
49.89221,-121.14854,308.58,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,277.89,1.88,N
49.89269,-121.08091,300.57,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.76,1.99,N
49.893,-121.15396,310.62,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,277.63,6.79,N
49.89472,-121.14205,305.12,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,278.96,1.88,N
49.8955,-121.14743,335.2,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.57,1.88,N
49.89598,-121.07979,298.45,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.13,0.97,N
49.8963,-121.15287,350.87,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.29,6.79,N
49.89802,-121.14098,308.38,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,279.97,3.54,N
49.8988,-121.14634,328.37,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.0,3.54,N
49.8996,-121.15179,345.56,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.89,6.56,N
49.89977,-121.12928,313.75,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,279.37,1.77,N
49.90054,-121.13457,313.63,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,281.81,1.77,N
49.90132,-121.13989,339.46,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.28,3.54,N
49.90212,-121.14533,341.85,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.4,3.54,N
49.90307,-121.12819,338.43,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.25,7.03,N
49.90385,-121.13346,324.0,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.24,7.03,N
49.90462,-121.13882,306.36,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,280.94,1.31,N
49.9056,-121.12181,324.7,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.94,5.23,N
49.90637,-121.12709,367.0,0.39,0.36,2026-08-10,1015,N,VIIRS,h,2.0NRT,293.22,7.03,N
49.90714,-121.13239,304.37,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,280.8,7.03,N
50.04444,-121.44687,302.33,0.39,0.37,2026-08-10,1015,N,VIIRS,n,2.0NRT,276.24,1.4,N
50.04521,-121.45232,317.59,0.39,0.37,2026-08-10,1015,N,VIIRS,n,2.0NRT,277.41,1.4,N
50.07446,-121.26964,297.05,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,271.21,0.65,N
50.08621,-121.27031,297.61,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.05,0.76,N
50.09081,-121.2059,316.12,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.44,1.61,N
50.09158,-121.2113,305.85,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.0,1.61,N
50.09332,-121.19932,319.79,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.88,2.43,N
50.09409,-121.20464,312.26,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.62,1.61,N
50.09661,-121.19811,337.94,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,287.53,4.91,N
50.09738,-121.20345,308.94,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.19,3.28,N
50.0999,-121.19692,336.71,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,288.69,4.91,N
50.10067,-121.20226,322.53,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.49,3.28,N
50.1032,-121.19576,306.37,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.19,0.88,N
50.10397,-121.20105,296.48,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.49,1.17,N
50.12861,-121.20383,320.66,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.5,2.34,N
50.13037,-121.19208,302.47,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.42,1.14,N
50.13051,-121.16917,331.68,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.23,4.02,N
50.13132,-121.17475,333.39,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.14,4.02,N
50.1319,-121.20269,308.0,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.2,1.58,N
50.13224,-121.15719,333.71,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,287.73,3.2,N
50.1329,-121.1856,312.41,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.59,1.78,N
50.13302,-121.16257,333.36,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,288.03,3.2,N
50.13367,-121.19093,303.84,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.23,1.14,N
50.13382,-121.16811,328.04,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.75,1.85,N
50.13464,-121.17371,318.03,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,287.36,1.85,N
50.13477,-121.15078,315.66,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.91,1.2,N
50.13543,-121.17918,310.13,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.22,1.04,N
50.13555,-121.15614,321.07,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.38,3.2,N
50.1362,-121.18451,298.68,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.32,1.04,N
50.13773,-121.1951,300.74,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.93,1.59,N
50.13794,-121.17262,307.8,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.38,1.85,N
50.13808,-121.14973,336.25,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,289.88,4.58,N
50.13874,-121.17809,298.81,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.16,1.04,N
50.13886,-121.15507,314.54,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.9,3.92,N
50.14027,-121.18866,326.33,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.66,1.59,N
50.14104,-121.19398,302.82,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,282.85,1.59,N
50.14126,-121.17157,297.71,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.46,0.76,N
50.14139,-121.14864,331.15,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,289.04,4.58,N
50.14204,-121.17697,296.28,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.94,1.99,N
50.14281,-121.18227,300.41,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.71,1.99,N
50.14357,-121.18755,345.25,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,295.9,7.9,N
50.14434,-121.19289,327.81,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.55,7.9,N
50.14457,-121.17052,298.59,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.35,0.76,N
50.1447,-121.14754,309.22,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.76,1.19,N
50.14611,-121.18114,334.74,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,288.12,1.99,N
50.14688,-121.18645,327.95,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.35,7.9,N
50.14723,-121.14114,314.36,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.24,1.19,N
50.148,-121.14646,302.93,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.64,1.19,N
50.14865,-121.17477,309.28,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.51,1.52,N
50.14941,-121.18003,315.58,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.08,1.52,N
50.15054,-121.14006,340.29,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,287.35,1.85,N
50.15131,-121.14537,302.36,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.94,1.85,N
50.15196,-121.17368,314.02,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.03,1.52,N
50.15289,-121.15627,299.45,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.01,0.83,N
50.15385,-121.13899,304.4,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.27,1.85,N
50.1545,-121.1673,326.07,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.44,2.26,N
50.15462,-121.1443,309.11,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.8,1.85,N
50.15527,-121.17258,339.31,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,290.44,7.63,N
50.1554,-121.1497,298.08,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,283.91,0.83,N
50.15558,-121.12709,309.11,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.35,2.51,N
50.15638,-121.13255,317.8,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.95,2.51,N
50.15703,-121.1608,297.73,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.56,2.26,N
50.15716,-121.13794,346.04,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,290.51,8.33,N
50.15793,-121.14324,321.25,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,288.35,8.33,N
50.15811,-121.12066,310.25,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.69,1.2,N
50.15872,-121.14865,307.42,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.63,1.2,N
50.1589,-121.1261,318.31,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,289.12,2.51,N
50.15952,-121.15418,310.62,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.48,1.2,N
50.15969,-121.13151,339.87,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,289.42,2.51,N
50.16047,-121.13687,356.48,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,294.45,8.33,N
50.16064,-121.11423,308.88,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,284.89,1.68,N
50.16124,-121.14219,332.43,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,290.14,8.33,N
50.16143,-121.11964,322.49,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,288.11,1.68,N
50.16203,-121.1476,311.49,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.88,1.2,N
50.16222,-121.12507,328.46,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,288.83,2.27,N
50.16284,-121.15313,308.01,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.63,1.2,N
50.16301,-121.13048,298.78,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.93,2.27,N
50.16379,-121.13583,326.94,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,286.71,1.68,N
50.16396,-121.1132,295.79,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.27,1.68,N
50.16456,-121.14117,305.34,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.08,1.68,N
50.16475,-121.1186,332.86,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,289.02,1.68,N
50.16553,-121.12401,322.27,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,287.74,2.27,N
50.16625,-121.11684,309.14,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.2,1.17,N
50.16703,-121.12225,313.32,0.39,0.36,2026-08-10,1015,N,VIIRS,n,2.0NRT,285.46,1.17,N
50.13706,-121.17238,296.89,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,281.06,4.48,N
50.14095,-121.18182,300.74,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,280.9,4.27,N
50.1582,-121.13889,298.15,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,281.77,2.68,N
50.15839,-121.15373,298.93,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,281.42,2.97,N
50.15948,-121.13526,302.44,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,282.22,2.97,N
50.16125,-121.16061,300.76,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,281.26,3.3,N
50.16209,-121.14838,300.66,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,282.09,2.82,N
50.16245,-121.12794,300.96,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,282.13,1.95,N
50.164,-121.12507,303.12,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,282.25,3.66,N
50.16557,-121.15686,298.01,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,281.43,2.82,N
50.16747,-121.1189,295.48,0.79,0.78,2026-08-10,1155,N,VIIRS,n,2.0NRT,281.89,1.95,N
49.73497,-121.3915,367.0,0.34,0.56,2026-08-10,2004,N,VIIRS,h,2.0NRT,299.54,20.21,D
49.73585,-121.38849,367.0,0.34,0.56,2026-08-10,2004,N,VIIRS,h,2.0NRT,293.45,20.21,D
49.73804,-121.39442,337.77,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,302.55,40.33,D
49.73859,-121.39869,345.53,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,289.42,18.85,D
49.73893,-121.39136,367.0,0.34,0.56,2026-08-10,2004,N,VIIRS,h,2.0NRT,297.09,40.33,D
49.73903,-121.3713,352.4,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.53,4.24,D
49.73979,-121.39468,367.0,0.34,0.56,2026-08-10,2004,N,VIIRS,h,2.0NRT,292.0,20.21,D
49.73983,-121.38825,328.0,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.36,11.77,D
49.74073,-121.39148,335.89,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.43,20.21,D
49.7472,-121.30361,327.66,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.32,4.1,D
49.75461,-121.40289,367.0,0.34,0.56,2026-08-10,2004,N,VIIRS,h,2.0NRT,296.87,9.65,D
49.75474,-121.29733,329.27,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,293.22,8.48,D
49.75601,-121.29293,367.0,0.34,0.56,2026-08-10,2004,N,VIIRS,h,2.0NRT,298.32,15.71,D
49.75623,-121.39743,325.38,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.49,6.21,D
49.77358,-121.41659,337.86,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.83,3.58,D
49.82361,-121.13715,350.77,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.43,8.1,D
49.82467,-121.13345,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,298.84,8.1,D
49.82637,-121.10049,351.33,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.74,5.9,D
49.82652,-121.11936,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,294.85,5.33,D
49.82667,-121.13823,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,296.09,10.58,D
49.82698,-121.10567,335.04,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,288.74,12.56,D
49.82773,-121.13461,352.35,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,295.59,10.58,D
49.82779,-121.11501,330.04,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.32,5.33,D
49.82808,-121.12156,353.27,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,293.29,8.32,D
49.82808,-121.10188,354.83,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.72,13.22,D
49.82913,-121.09819,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,297.87,13.22,D
49.8293,-121.1173,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,300.75,8.32,D
49.83024,-121.10661,352.47,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,293.25,9.78,D
49.83112,-121.12299,354.22,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,296.48,5.33,D
49.83139,-121.1027,354.02,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.9,11.41,D
49.83231,-121.0871,357.21,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.82,12.03,D
49.83234,-121.11881,341.43,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.46,5.33,D
49.83252,-121.09882,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,295.04,11.41,D
49.83339,-121.08334,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,294.86,12.03,D
49.83408,-121.10062,327.84,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.75,13.22,D
49.83444,-121.07969,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,302.78,11.61,D
49.8348,-121.1104,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,295.93,9.78,D
49.8348,-121.09102,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,295.3,8.65,D
49.83547,-121.07609,338.15,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.16,11.61,D
49.83588,-121.08732,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,296.1,19.63,D
49.83603,-121.10616,337.06,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,293.63,11.41,D
49.83638,-121.09258,351.3,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,293.42,21.74,D
49.83692,-121.08375,352.74,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.35,19.63,D
49.8373,-121.10184,342.25,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.68,11.41,D
49.83747,-121.08879,340.45,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.32,12.03,D
49.83792,-121.08028,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,298.25,14.69,D
49.83851,-121.09769,354.26,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,295.11,8.65,D
49.8387,-121.23319,352.53,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,300.91,14.99,D
49.8389,-121.15458,350.63,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.09,3.66,D
49.83895,-121.07678,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,294.3,14.69,D
49.83934,-121.11421,347.07,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,287.85,9.24,D
49.83949,-121.08173,332.38,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,289.97,11.61,D
49.83967,-121.0937,331.83,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.57,8.65,D
49.83973,-121.22967,348.53,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,293.48,14.99,D
49.83998,-121.15086,326.66,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.7,4.79,D
49.84,-121.07317,326.41,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,288.32,9.85,D
49.84049,-121.07823,340.61,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,290.96,11.61,D
49.84061,-121.10987,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,294.61,19.04,D
49.84151,-121.07465,344.52,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,290.02,9.73,D
49.84287,-121.08271,331.16,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,290.09,14.69,D
49.84771,-121.08549,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,290.12,9.3,D
49.84891,-121.0814,337.66,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,287.09,9.3,D
49.85007,-121.0774,353.25,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.23,17.73,D
49.8512,-121.07353,356.91,0.33,0.55,2026-08-10,2004,N,VIIRS,l,2.0NRT,287.58,17.73,D
49.85839,-121.20454,330.22,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,295.0,4.82,D
49.86105,-121.19537,326.14,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,296.51,9.99,D
49.86214,-121.19163,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,305.02,20.09,D
49.8629,-121.11098,346.7,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,290.26,4.89,D
49.86421,-121.10647,347.81,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,294.33,8.77,D
49.8662,-121.11907,348.32,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.03,4.89,D
49.87684,-121.06294,333.86,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,288.37,4.83,D
49.88246,-121.51946,330.69,0.34,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,295.51,3.92,D
49.88889,-121.09923,342.12,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,292.51,5.07,D
49.89005,-121.3375,326.47,0.33,0.56,2026-08-10,2004,N,VIIRS,n,2.0NRT,291.89,2.73,D
49.89033,-121.09425,331.52,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,290.28,5.81,D
49.90258,-121.12997,356.41,0.33,0.55,2026-08-10,2004,N,VIIRS,n,2.0NRT,298.91,11.07,D
49.90359,-121.12648,367.0,0.33,0.55,2026-08-10,2004,N,VIIRS,h,2.0NRT,302.39,8.75,D
